tile,lon_min,lat_min,lon_max,lat_max
T35TNM,26.999736785889,45.956768035889,28.44250869751,46.953708648682
T35TNN,26.999732971191,46.856639862061,28.467277526855,47.853702545166
T35TPE,28.165664672852,39.635871887207,29.480449676514,40.644798278809
T35TPF,28.181148529053,40.536186218262,29.514537811279,41.545593261719
T35TPG,28.197345733643,41.436336517334,29.550212860107,42.446239471436
T35TPJ,28.232032775879,43.235599517822,29.62664604187,44.246551513672
T35TPK,28.250616073608,44.135250091553,29.667621612549,45.146751403809
T35TPL,28.27007484436,45.034191131592,29.710544586182,46.046264648438
T35TQE,29.330184936523,39.605548858643,30.660345077515,40.626647949219
T35TQF,29.361108779907,40.504886627197,30.71057510376,41.526863098145
T35TQL,29.538707733154,44.997589111328,30.999320983887,46.024364471436
T35ULA,23.872404098511,54.021430969238,25.622173309326,55.038803100586
T35ULB,23.800512313843,54.919025421143,25.591600418091,55.937274932861
T35ULP,24.280641555786,47.734153747559,25.796401977539,48.746479034424
T35ULV,23.940406799316,53.123645782471,25.651121139526,54.140186309814
T35UMA,25.434600830078,54.050495147705,27.152753829956,55.046890258789
T35UMB,25.39856338501,54.949066162109,27.156270980835,55.945636749268
T35UMP,25.639177322388,47.757404327393,27.132781982422,48.752937316895
T35UNP,26.999727249146,47.75581741333,28.493268966675,48.75301361084
T35VLD,23.643829345703,56.71310043335,25.525094985962,57.733242034912
T35VLE,23.558265686035,57.610107421875,25.488843917847,58.631278991699
T35VLF,23.467397689819,58.506370544434,25.450401306152,59.528633117676
T35VLG,23.370637893677,59.402969360352,25.409526824951,60.426383972168
T35VLK,23.039623260498,62.090908050537,25.270175933838,63.118251800537
T35VMG,25.182992935181,59.438617706299,27.177320480347,60.436340332031
T35VMJ,25.076021194458,61.233299255371,27.187767028809,62.231643676758
T35VMK,25.016893386841,62.13069152832,27.193542480469,63.129386901855
T35VNE,26.999654769897,57.641078948975,28.890542984009,58.640655517578
T35VNF,26.999647140503,58.538440704346,28.940542221069,59.538349151611
T35VNG,26.999635696411,59.436183929443,28.993793487549,60.436458587646
T35VNH,26.999626159668,60.333782196045,29.050563812256,61.334442138672
T35VPH,28.811401367188,60.294406890869,30.914903640747,61.321601867676
T35VPJ,28.862766265869,61.189846038818,31.030311584473,62.218441009521
T35VPK,28.917644500732,62.085586547852,31.153839111328,63.115669250488
T36STF,29.628681182861,36.010498046875,30.888568878174,37.027309417725
T36STJ,29.501022338867,38.70991897583,30.811347961426,39.729042053223
T36SUJ,30.666366577148,38.738208770752,31.961894989014,39.745494842529
T36SVD,31.900520324707,34.248107910156,33.107276916504,35.243030548096
T36SVE,31.888074874878,35.149913787842,33.108489990234,36.144847869873
T36SVF,31.875064849854,36.051578521729,33.109760284424,37.046531677246
T36SVJ,31.832374572754,38.755195617676,33.113925933838,39.750213623047
T36SWD,32.999778747559,34.247123718262,34.206504821777,35.243076324463
T36SWE,32.999778747559,35.148895263672,34.220161437988,36.144897460938
T36SWF,32.999774932861,36.05052947998,34.234439849854,37.046581268311
T36SWH,32.999771118164,37.852828979492,34.264961242676,38.848999023438
T36SWJ,32.999767303467,38.754035949707,34.281280517578,39.750267028809
T36SXB,34.0638412313,32.4293591611,35.2563684196,33.4349091884
T36SXE,34.097854614258,35.133007049561,35.331214904785,36.139739990234
T36SXF,34.110240936279,36.034103393555,35.358467102051,37.041255950928
T36SXG,34.123180389404,36.934509277344,35.386943817139,37.942085266113
T36SXH,34.13671875,37.835300445557,35.416732788086,38.843315124512
T36SYB,35.1267838905,32.4060610176,36.3300970772,33.4209262161
T36SYC,35.1484376261,33.3067898319,36.36525927,34.322373244
T36SYD,35.1710634745,34.2068165369,36.401994814,35.2231329166
T36SYE,35.194732666016,35.107219696045,36.440418243408,36.124282836914
T36SYF,35.21947479248,36.00745010376,36.480587005615,37.025283813477
T36SYG,35.245323181152,36.906970977783,36.522552490234,37.925590515137
T36SYH,35.272365570068,37.806858062744,36.566452026367,38.826282501221
T36SYJ,35.300636291504,38.706562042236,36.612361907959,39.72681427002
T36TTK,29.454536437988,39.60901260376,30.783235549927,40.62894821167
T36TTL,29.405876159668,40.508460998535,30.753814697266,41.529235839844
T36TUK,30.635318756104,39.638217926025,31.948551177979,40.645927429199
T36TUL,30.6028175354,40.538608551025,31.93458366394,41.546760559082
T36TUM,30.568803787231,41.438835144043,31.919973373413,42.447444915771
T36TVK,31.816827774048,39.655754089355,33.11544418335,40.650798797607
T36TVL,31.800550460815,40.556705474854,33.117031097412,41.551784515381
T36TVM,31.783515930176,41.457515716553,33.11869430542,42.452629089355
T36TWK,32.99976348877,39.654556274414,34.29833984375,40.650856018066
T36TWL,32.999759674072,40.555473327637,34.316200256348,41.551845550537
T36TWM,32.999755859375,41.456241607666,34.334892272949,42.452690124512
T36TXK,34.165664672852,39.635871887207,35.480449676514,40.644798278809
T36TXL,34.181148529053,40.536186218262,35.514537811279,41.545593261719
T36TYM,35.393459320068,41.404033660889,36.763137817383,42.426910400391
T36VUP,29.157434463501,61.194972991943,31.319686889648,62.220924377441
T36VUQ,29.039623260498,62.090908050537,31.270175933838,63.118251800537
T37SBA,35.628681182861,36.010498046875,36.888568878174,37.027309417725
T37SBB,35.588027954102,36.910118103027,36.863975524902,37.927680969238
T37SBC,35.545497894287,37.810108184814,36.838249206543,38.828441619873
T37SBD,35.501022338867,38.70991897583,36.811347961426,39.729042053223
T37SBT,35.740403717,33.3095455631,36.9561527956,34.324205852
T37SBU,35.7048164558,34.2096670331,36.9346264729,35.2250276976
T37SCA,36.751621246338,36.036167144775,37.998546600342,37.042247772217
T37SCB,36.724472045898,36.936641693115,37.986873626709,37.943111419678
T37SCC,36.696067810059,37.837501525879,37.974662780762,38.844375610352
T37SCD,36.666366577148,38.738208770752,37.961894989014,39.745494842529
T37SDA,37.875064849854,36.051578521729,39.109760284424,37.046531677246
T37SDC,37.847248077393,37.853950500488,39.11247253418,38.848945617676
T37SDD,37.832374572754,38.755195617676,39.113925933838,39.750213623047
T37SED,38.999767303467,38.754035949707,40.281280517578,39.750267028809
T37SFD,40.150871276855,38.735935211182,41.447883605957,39.744400024414
T37SGC,41.272365570068,37.806858062744,42.566452026367,38.826282501221
T37SGD,41.300636291504,38.706562042236,42.612361907959,39.72681427002
T37TBG,35.354953765869,41.407726287842,36.723033905029,42.429359436035
T37TDE,37.816825866699,39.655754089355,39.11544418335,40.650798797607
T37TDF,37.800552368164,40.556705474854,39.117031097412,41.551784515381
T37TEE,38.99976348877,39.654556274414,40.29833984375,40.650856018066
T37TEF,38.999759674072,40.555473327637,40.316200256348,41.551845550537
T37TFE,40.165664672852,39.635871887207,41.480449676514,40.644798278809
T37TFF,40.181148529053,40.536186218262,41.514537811279,41.545593261719
T37TFG,40.197345733643,41.436336517334,41.550212860107,42.446239471436
T37TGE,41.330184936523,39.605548858643,42.660346984863,40.626647949219
T37TGF,41.361110687256,40.504886627197,42.71057510376,41.526863098145
T37TGG,41.393459320068,41.404033660889,42.763137817383,42.426910400391
T38JLT,43.0119356477,-25.4023190463,44.1103509267,-24.400580993
T38JMS,43.9978123804,-26.3076631032,45.0977803321,-25.3128416891
T38JMT,44.0053923509,-25.405021741,45.0970406301,-24.4102125008
T38JNS,44.9997996304,-26.3076964306,46.0997479144,-25.3121576174
T38JNT,44.9998011461,-25.4050537622,46.0914303964,-24.4095560016
T38JPT,45.9862965041,-25.4016925979,47.0854295774,-24.3992918022
T38JQT,46.9718553099,-25.3916191586,48.0780876165,-24.3826307644
T38KLA,43.053202989,-22.6929792449,44.1279855657,-21.6921468314
T38KLB,43.0656386483,-21.7894745569,44.1332867011,-20.7889408345
T38KLC,43.0774444128,-20.8858698441,44.1383119609,-19.8856338545
T38KLE,43.0992276403,-19.078916159,44.1475605857,-18.0792740765
T38KLF,43.1092426784,-18.1750320848,44.1517997326,-17.175687067
T38KLU,43.0263757767,-24.4991336718,44.1165279163,-23.497699599
T38KLV,43.0401271294,-23.5958387226,44.1224042829,-22.5947064482
T38KMA,44.026050012,-22.6953602509,45.0950247407,-21.7005964696
T38KMB,44.0322749216,-21.7917510917,45.0944172843,-20.7970061536
T38KMC,44.0381844618,-20.8880431687,45.0938406051,-19.893319255
T38KMD,44.0437839669,-19.9847819922,45.0932941824,-18.9900814608
T38KME,44.0490882,-19.0808866188,45.0927765751,-18.0862120401
T38KMF,44.0541012239,-18.1769026927,45.0922873866,-17.1822568012
T38KMG,44.0588272986,-17.27337616,45.0918262009,-16.2787618411
T38KMU,44.0126208973,-24.5017276448,45.0963352256,-23.506931927
T38KMV,44.0195045635,-23.5983254727,45.0956634793,-22.6035448402
T38KNA,44.9998052771,-22.6953884607,46.068762661,-21.7000205331
T38KNB,44.9998065219,-21.7917780637,46.0619320313,-20.7964564141
T38KNC,44.9998077036,-20.8880689179,46.0554474535,-19.8927954122
T38KND,44.9998088233,-19.9848065333,46.049303075,-18.989583217
T38KNE,44.999809884,-19.0809099644,46.043482697,-18.0857391451
T38KNF,44.9998108864,-18.1769248553,46.0379818617,-17.1818090057
T38KNG,44.9998118315,-17.273397152,46.0327958954,-16.2783388968
T38KNU,44.9998025916,-24.5017583779,46.0834984897,-23.5063026384
T38KNV,44.9998039682,-23.5983549353,46.0759450145,-22.6029424044
T38KPA,45.9667468166,-22.6924273579,47.0421445524,-21.6910158246
T38KPB,45.9608699918,-21.7889468846,47.0291008347,-20.7878612667
T38KPC,45.9552989984,-20.8853660942,47.0167177937,-19.8846051372
T38KPD,45.9500289233,-19.9822305116,47.0049842759,-18.9817931617
T38KPE,45.9450459819,-19.07845943,46.9938693679,-18.0783454016
T38KPF,45.9403464639,-18.1745984999,46.9833645758,-17.1748076792
T38KPG,45.9359264529,-17.2711936744,46.9734609915,-16.2717261055
T38KPU,45.9794487239,-24.498532423,47.0702834518,-23.4964638348
T38KPV,45.9729342081,-23.5952623261,47.0558597531,-22.5935234092
T38KQA,46.9327930118,-22.683552799,48.0142635029,-21.6763988665
T38KQB,46.9210502432,-21.7804616821,47.9950296395,-20.773909033
T38KQC,46.9099184594,-20.8772655529,47.9767696514,-19.8713100315
T38KQD,46.8993878615,-19.9745099795,47.959467146,-18.9691476451
T38KQE,46.889430922,-19.0711149704,47.9430765866,-18.0663431433
T38KQF,46.8800402421,-18.167626196,47.9275854929,-17.1634423682
T38KQG,46.8712080103,-17.2645896289,47.9129807696,-16.2609914515
T38KQU,46.9581728917,-24.4888641663,48.0557549997,-23.4804931728
T38KQV,46.9451562072,-23.5859936717,48.0344871177,-22.5782340721
T38KRA,47.8987913485,-22.6687661646,48.9859643191,-21.6561717294
T38KRB,47.8811961558,-21.7663236847,48.9605648912,-20.7546015489
T38KRC,47.8645161748,-20.8637683841,48.9364509047,-19.8529117183
T38KRD,47.8487367688,-19.9616459021,48.9136008104,-18.9516480985
T38KRE,47.8338167311,-19.0588774377,48.8919545615,-18.0497336278
T38KRF,47.8197450129,-18.1560086932,48.8714957572,-17.1477141743
T38KRG,47.8065099438,-17.2535856731,48.8522071788,-16.2461358962
T38LMH,44.0632786299,-16.3692260283,45.0913918267,-15.3746463693
T38LML,44.0750231948,-13.6568683839,45.0902457621,-12.662412634
T38LMM,44.0784206045,-12.7524314684,45.0899142356,-11.7580241631
T38LNH,44.9998127216,-16.3692458599,46.027911405,-15.3742480725
T38LNL,44.9998150701,-13.6568847938,46.0150239643,-12.6620870993
T38LPH,45.93177461,-16.3671641831,46.9641330541,-15.3680206379
T38LPJ,45.927888065,-15.4630560918,46.9553741558,-14.4642374753
T38LQH,46.862911581,-16.3609251718,47.8992247599,-15.3579114909
T38LQJ,46.855145231,-15.4571788911,47.8863077537,-14.4547486759
T38LQK,46.8479027849,-14.5538971184,47.8742193585,-13.5520494477
T38LRH,47.7940776214,-16.3505294006,48.8340391612,-15.3439214673
T38LRJ,47.782439498,-15.4473859426,48.8169789426,-14.4416170627
T38LRK,47.7715863465,-14.5447016318,48.8010128546,-13.5397691098
T38LRL,47.761490809,-13.6413973473,48.7861004847,-12.6373000692
T38SKG,41.588027954102,36.910118103027,42.863975524902,37.927680969238
T38SKH,41.545497894287,37.810108184814,42.838249206543,38.828441619873
T38SKJ,41.501022338867,38.70991897583,42.811347961426,39.729042053223
T38SLG,42.724472045898,36.936641693115,43.986873626709,37.943111419678
T38SLH,42.696067810059,37.837501525879,43.974662780762,38.844375610352
T38SLJ,42.666366577148,38.738208770752,43.961894989014,39.745494842529
T38SMF,43.875064849854,36.051578521729,45.109760284424,37.046531677246
T38SMG,43.861469268799,36.952564239502,45.111087799072,37.947536468506
T38SMH,43.847248077393,37.853950500488,45.11247253418,38.848945617676
T38SMJ,43.832374572754,38.755195617676,45.113925933838,39.750213623047
T38SPJ,46.1508722196,38.7359364307,47.4478849761,39.7443998961
T38SQJ,47.3006374527,38.7065632944,48.6123605181,39.7268153311
T38TKK,41.454536437988,39.60901260376,42.783233642578,40.62894821167
T38TKL,41.405876159668,40.508460998535,42.753814697266,41.529235839844
T38TKM,41.354953765869,41.407726287842,42.723033905029,42.429359436035
T38TLK,42.635318756104,39.638217926025,43.948551177979,40.645927429199
T38TLL,42.6028175354,40.538608551025,43.934585571289,41.546760559082
T38TLM,42.568801879883,41.438835144043,43.919971466064,42.447444915771
T38TMK,43.816825866699,39.655754089355,45.11544418335,40.650798797607
T38TMM,43.783516685,41.4575152058,45.1186941736,42.4526297453
T38TNL,44.9997601808,40.5554731408,46.3162004254,41.5518446696
T38TPK,46.1656655201,39.6358714699,47.48044932,40.6447996495
T38TPL,46.1811479285,40.536185528,47.5145383906,41.5455937685
T38TQK,47.3301855346,39.6055476373,48.660345692,40.6266494069
T39KTA,48.164384408,-18.1685096556,49.2115026961,-17.1647414463
T39KTB,48.1785318372,-17.2654264279,49.219905438,-16.2622184476
T39KTR,48.0804199332,-22.6846772812,49.1613149959,-21.6780695856
T39KTS,48.0990517332,-21.7815368321,49.1724868053,-20.7755037803
T39KTT,48.116740105,-20.8782919652,49.1830773239,-19.8728296743
T39KTU,48.1335009341,-19.9754882432,49.1930958762,-18.9705930442
T39KTV,48.1493783368,-19.0720455841,49.2025686534,-18.0677150216
T39KUA,49.1092426784,-18.1750320848,50.1517997326,-17.175687067
T39KUB,49.1186845275,-17.2716043576,50.1557867514,-16.2725566935
T39KUV,49.0992276403,-19.078916159,50.1475605857,-18.0792740765
T39LTC,48.1918571065,-16.3617157186,49.2277984247,-15.3590669932
T39LTD,48.2043696256,-15.4579235939,49.2351871028,-14.4558332735
T39LTE,48.2160794653,-14.5545963853,49.2420773484,-13.5530637308
T39LTF,48.227016306,-13.6506538267,49.2484865464,-12.649679199
T39LTG,48.2371873333,-12.7466423346,49.2544188143,-11.7462261766
T39LUE,49.1437428122,-14.5597589126,50.1663069712,-13.561609653
T39LUF,49.1510416005,-13.6554833186,50.1693479978,-12.657636587
T39LUG,49.1578292497,-12.7511412207,50.1721627169,-11.7535989928
T39LVC,50.0632786299,-16.3692260283,51.0913918267,-15.3746463693
T39LVD,50.0674583784,-15.4649983626,51.0909839553,-14.4704565901
T39LVE,50.0713699237,-14.5612394929,51.0906022568,-13.5667389588
T39STD,47.5010231005,38.709920195,48.8113480735,39.7290432638
T39SUD,48.6663671694,38.7382095879,49.9618951146,39.7454935452
T39TTE,47.4545362985,39.609013147,48.7832353435,40.6289489934
T39TUE,48.635319213,39.6382182344,49.9485506425,40.6459284901
T40KCB,55.0656386483,-21.7894745569,56.1332867011,-20.7889408345
T42FVL,67.6117697541,-49.7406100947,69.1354578852,-48.744977688
T42FWL,68.999722422,-49.740689285,70.5233416192,-48.7433372242
T42QZL,71.915473937988,22.469478607178,73.01001739502,23.482866287231
T42RXQ,70.000274658203,26.115804672241,71.116310119629,27.118844985962
T42RXR,70.008155822754,27.018287658691,71.133689880371,28.021671295166
T42RYQ,70.999786376953,26.097803115845,72.12361907959,27.107984542847
T42RYR,71.015525817871,26.99956703186,72.14924621582,28.010387420654
T43PDT,74.063697814941,15.286237716675,75.091354370117,16.280813217163
T43PET,74.999809265137,15.285841941833,76.027450561523,16.280834197998
T43PFN,75.91463470459,10.761096000671,76.925193786621,11.758567810059
T43PFP,75.91748046875,11.665153503418,76.931739807129,12.662956237793
T43PFT,75.931381225586,15.279651641846,76.963249206543,16.278762817383
T43PGN,76.828659057617,10.754102706909,77.841804504395,11.754143714905
T43PGP,76.834350585938,11.657556533813,77.851448059082,12.658181190491
T43PGT,76.862129211426,15.269603729248,77.897926330566,16.272560119629
T43PHT,77.792907714844,15.255697250366,78.832321166992,16.262224197388
T43QBF,72.062774658203,22.492286682129,73.150726318359,23.499416351318
T43QCA,73.100234985352,17.990924835205,74.147987365723,18.990537643433
T43QDA,74.049591064453,17.997827529907,75.092727661133,18.992498397827
T43QDV,74.054573059082,17.09440612793,75.092239379883,18.08904838562
T43QEA,74.999809265137,17.997356414795,76.042930603027,18.992521286011
T43QEU,74.999809265137,16.189939498901,76.032302856445,17.184991836548
T43QEV,74.999809265137,17.09395980835,76.037460327148,18.089071273804
T43QFA,75.94457244873,17.990001678467,76.992813110352,18.990083694458
T43QFV,75.939903259277,17.086996078491,76.982376098633,18.086755752563
T43QGA,76.888488769531,17.978061676025,77.941520690918,18.982774734497
T43QGF,76.943923950195,22.490545272827,78.03247833252,23.498245239258
T43QGU,76.870376586914,16.172691345215,77.911598205566,17.176233291626
T43QGV,76.87915802002,17.075693130493,77.926124572754,18.079820632935
T43QHA,77.8324036964,17.9615383161,78.8899021872,18.9705988853
T43QHB,77.8472398916,18.86346327,78.9114310161,19.8733773434
T43QHU,77.8052588154,16.1579210789,78.8503811607,17.1652883998
T43RBK,71.974487304688,26.09986114502,73.097579956055,27.10936164856
T43RBL,71.949661254883,27.001707077026,73.08260345459,28.01181602478
T43RGP,77.067359924316,29.703477859497,78.23356628418,30.716270446777
T43TCG,72.5688037328,41.438836285,73.9199728398,42.4474430295
T43TDG,73.783516685,41.4575152058,75.1186941736,42.4526297453
T43TEG,74.999756774,41.4562418971,76.3348915669,42.4526911987
T43TEH,74.9997532095,42.3563223896,76.35444733,43.3528553919
T43TFG,76.1973459574,41.4363363796,77.5502129332,42.4462408622
T43TFH,76.2142871342,42.3357822388,77.5875361841,43.3462000094
T43TGH,77.4272955487,42.3024516149,78.8181237037,43.3262569713
T44PKC,78.193115234375,15.270751953125,79.228546142578,16.273345947266
T44QKD,78.1798711357,16.1739116521,79.2206997543,17.177064898
T44QKE,78.165797046,17.0769850334,79.2123426568,18.080698696
T44QKF,78.1508837222,17.9794260092,79.2034657858,18.983701492
T44QLD,79.1195783549,16.1841907646,80.1561636453,17.1832092985
T44QLE,79.1101854642,17.0878713499,80.152198287,18.0871874792
T44QLF,79.1002323397,17.9909248204,80.1479862708,18.9905378671
T44QMD,80.059272766113,16.190361022949,81.091781616211,17.184970855713
T44QME,80.0545731328,17.0944054856,81.0922413361,18.089048437
T44QMF,80.049591064453,17.997827529907,81.092727661133,18.992498397827
T44QMG,80.044319152832,18.901704788208,81.093238830566,19.896402359009
T44QNE,80.999809265137,17.09395980835,82.037460327148,18.089071273804
T44QNF,80.999809265137,17.997356414795,82.042930603027,18.992521286011
T44RKU,77.867980957031,29.70587348938,79.03328704834,30.717866897583
T44RMQ,79.990653991699,26.127603530884,81.098480224609,27.122434616089
T44TKM,77.3549542338,41.4077261895,78.7230334327,42.4293608719
T44TLM,78.5688037328,41.438836285,79.9199728398,42.4474430295
T44TLN,78.5332179512,42.3383618247,79.9046907528,43.3474403884
T44TMM,79.783516685,41.4575152058,81.1186941736,42.4526297453
T45QWF,86.9998040983,22.5151477696,88.0752307032,23.5105560294
T45QWG,86.9998027292,23.4179763363,88.0827434066,24.4134279071
T45QXE,87.9661584533,21.6027095557,89.0408394612,22.6040891542
T45QYE,88.9316173802,21.5881579426,90.0123390722,22.5952528817
T45QYF,88.9439259937,22.4905456965,90.0324758349,23.4982461765
T45RVH,86.0061146817,24.3218941114,87.0969701407,25.3167020922
T45RVJ,85.9985653851,25.225075914,87.0977068489,26.2198961968
T45RWH,86.9998012906,24.3212402892,88.090637781,25.3167339867
T45RWJ,86.9997997809,25.2243945406,88.0989216411,26.2199293963
T45RWK,86.9997981989,26.1268943684,88.1076026908,27.1224696414
T45RYH,88.9704875004,24.294424822,90.075856011,25.3033525631
T45RYK,88.9997865089,26.0978038652,90.1236188491,27.1079853164
T46QBK,90.0822841267,21.5898211934,91.1624334665,22.596372513
T46QBL,90.0627776508,22.4922857471,91.1507233105,23.4994157071
T46QCK,91.0544472417,21.6038355059,92.1285162935,22.6046386601
T46QCL,91.0414275651,22.5069472366,92.1229596576,23.5080502824
T46RBP,89.9981622068,25.1984258158,91.1118475941,26.2073238325
T46RBQ,89.9744868751,26.0998613067,91.0975785866,27.1093614166
T46RCN,91.0133786055,24.3123018754,92.1109684341,25.3140100969
T46RCP,90.9982979112,25.215079504,92.1045121663,26.2170940532
T46RCQ,90.9824943448,26.1171974977,92.0977410087,27.119521226
T47QRB,101.847239892,18.86346327,102.911431016,19.8733773434
T47QRC,101.862943095,19.7652787938,102.934174704,20.7760516892
T48PUV,103.151727697,12.5692421659,104.169633143,13.5670592145
T48PVQ,104.089756093,8.05256467056,105.088808099,9.04673260729
T48PVR,104.08736413,8.95716348988,105.08904151,9.95139617834
T48PVS,104.084733974,9.86117502422,105.089298165,10.8554682669
T48PVT,104.081859098,10.76568018,105.089578701,11.760029965
T48PVU,104.078737296,11.6701320237,105.089883332,12.664534421
T48PVV,104.075366606,12.5739838021,105.090212251,13.5684349786
T48PWA,104.999814413,13.4779691351,106.018628231,14.4728301296
T48PWB,104.999813636,14.3822116162,106.022894859,15.3771395872
T48PWC,104.999812806,15.2858416073,106.027449895,16.2808333231
T48PWQ,104.999818016,8.05235960109,105.998857367,9.04674336508
T48PWR,104.999817538,8.95693503734,106.001482101,9.95140803202
T48PWS,104.999817012,9.86092309167,106.004368206,10.8554812216
T48PWT,104.999816437,10.7654046302,106.007522845,11.7600440278
T48PWU,104.999815813,11.6698327211,106.010948437,12.6645495989
T48PWV,104.999815139,12.5736606129,106.014647135,13.5684512784
T48PXC,105.931382967,15.2796516784,106.963251703,16.2787634972
T48PXR,105.909658943,8.95336310801,106.913659569,9.95016377401
T48PXS,105.912025185,9.85698404895,106.919171426,10.8541213912
T48PXT,105.914632209,10.7610963298,106.925196099,11.7585678865
T48PXU,105.917482006,11.6651530453,106.931738198,12.662956415
T48PXV,105.920576321,12.5686074711,106.938801826,13.5667403277
T48PYS,106.823446451,9.85058955963,107.832916841,10.8500457838
T48PYT,106.828656124,10.7541024225,107.841802069,11.7541436852
T48QTE,102.165797046,17.0769850334,103.212342657,18.080698696
T48QTF,102.150883722,17.9794260092,103.203465786,18.983701492
T48QUE,103.110185464,17.0878713499,104.152198287,18.0871874792
T48QUF,103.10023234,17.9909248204,104.147986271,18.9905378671
T48QVD,104.059274698,16.1903604167,105.091782542,17.1849714845
T48QVE,104.054573133,17.0944054856,105.092241336,18.089048437
T48QVF,104.049591104,17.9978266209,105.0927275,18.992498518
T48QWD,104.999811921,16.1899398918,106.03230496,17.1849923625
T48QWE,104.999810981,17.0939601166,106.037464032,18.0890704853
T48QWF,104.999809985,17.9973561909,106.042930856,18.9925217474
T49MEN,110.999818796,-7.32575315509,111.994579302,-6.33155071944
T49MFN,111.904116585,-7.3248412801,112.900476559,-6.32903571052
T49RFM,112.016406561,27.9206439403,113.151894969,28.9243741047
T49RGN,113.049279162,28.8021371689,114.20416222,29.8142615342
T49TCF,108.602817381,40.5386078513,109.934584524,41.5467587694
T50RKU,113.867982512,29.7058729413,115.033286586,30.7178664205
T55HCA,144.775113471,-36.228861654,146.008650049,-35.2231249405
T55HCB,144.800076409,-35.3271907816,146.019383864,-34.3218248135
T55HDA,145.886828123,-36.2330222654,147.108611286,-35.238083543
T55HDB,145.899327027,-35.331216408,147.107391479,-34.3362922175
T58KCC,163.077444413,-20.8858698441,164.138311961,-19.8856338545
T58KCD,163.088630919,-19.9827106286,164.143065777,-18.9827716125
T58KDB,164.032274922,-21.7917510917,165.094417284,-20.7970061536
T58KDC,164.038184462,-20.8880431687,165.093840605,-19.893319255
T58KEA,164.999805277,-22.6953884607,166.068762661,-21.7000205331
T58KEB,164.999806522,-21.7917780637,166.061932031,-20.7964564141
T58KEC,164.999807704,-20.8880689179,166.055447453,-19.8927954122
T58KFA,165.966746817,-22.6924273579,167.042144552,-21.6910158246
T58KFB,165.960869992,-21.7889468846,167.029100835,-20.7878612667
T58KFC,165.955298998,-20.8853660942,167.016717794,-19.8846051372
T58KGA,166.932793012,-22.683552799,168.014263503,-21.6763988665
T58KGB,166.921050243,-21.7804616821,167.99502964,-20.773909033
T58KGC,166.909918459,-20.8772655529,167.976769651,-19.8713100315
T58KGV,166.945156207,-23.5859936717,168.034487118,-22.5782340721
T58KHB,167.881196156,-21.7663236847,168.960564891,-20.7546015489
